Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[0.6661706874547157, 1.7767223354492154, 6.71912450814964, 1.8762539081772127, 0.44904105380435855, 0.1371821387621616, 0.5235672730290769, 0.021770477124592333]",14.072114887275246,238,405
