Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[0.6008532130821947, 1.9999990829508998, 3.8021905790229757, 1.9883530862926806, 0.45915580599653427, 0.10607883023369064, 0.07272324668955908, 0.028387859999408578]",15.17553755048948,586,941
