Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[2.521550426752685, 4.904784458518479, 3.9999999882335135, 2.5736996998919843, 0.17488670905438247, 0.1345436780449407]",23.619188491144048,647,1078
