Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[0.12865992507203408, 0.9999983485421148, 3.153226958758083, 1.9999998909870356, 0.5999999999999999, 0.01804361698761141, 0.574849105547891, 0.09707381873049872]",15.175416978553024,607,988
