Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[3.074753917287328, 3.0000001908236182, 4.925244855806181, 3.0000006456648904, 0.337916956781918, 0.013239926435742636]",23.321941259871494,341,582
