Key,Value
0.0,30.399371097054704
0.001,30.24805872642361
0.002,30.099029408610384
0.003,29.95224311402287
0.004,29.807663335775196
0.005,29.665252772991188
0.006,29.52497629077846
0.007,29.386798293300874
0.008,29.25068421297389
0.009,29.116600703037957
0.01,28.984513707335985
0.011,28.854393528748044
0.012,28.726206139202123
0.013,28.59992087491066
0.014,28.475508742105873
0.015,28.35293811569001
0.016,28.232182797792454
0.017,28.113211312238157
0.018,27.99599701119962
0.019,27.880512614916352
0.02,27.766731213539966
0.021,27.654626293529592
0.022,27.54417282732338
0.023,27.43534488101679
0.024,27.32811803176368
0.025,27.222467753126747
0.026,27.118370576185043
0.027,27.015802974249702
0.028,26.914742640887727
0.029,26.815166503906894
0.03,26.717052046489002
0.031,26.62037988900666
0.032,26.525126773183114
0.033,26.431272718250536
0.034,26.33879725902161
0.035,26.247680409636363
0.036,26.15790269604839
0.037,26.069444941566353
0.038,25.98228787697993
0.039,25.89641348649114
0.04,25.811803380687998
0.041,25.728439633235126
0.042,25.646304946093284
0.043,25.565381991637356
0.044,25.485653908572548
0.045,25.407103216280866
0.046,25.32971546423748
0.047,25.253474187302633
0.048,25.178361911956237
0.049,25.104365604447594
0.05,25.031468783581495
0.051,24.959656721798588
0.052,24.888914943244554
0.053,24.81922819520647
0.054,24.75058406227324
0.055,24.682967748999445
0.056,24.616365723642033
0.057,24.550764641120406
0.058,24.486151178535106
0.059,24.4225125317235
0.06,24.359836121270174
0.061,24.298109234870687
0.062,24.237319788903974
0.063,24.177455291912093
0.064,24.118504947519888
0.065,24.06045566442628
0.066,24.00329612133001
0.067,23.94701662785264
0.068,23.891603914457917
0.069,23.837048752274807
0.07,23.783339393544196
0.071,23.730466275746927
0.072,23.678417600784005
0.073,23.62718481123202
0.074,23.576756408731846
0.075,23.5271233173624
0.076,23.47827513216489
0.077,23.430203389066822
0.078,23.382897509141326
0.079,23.33634859869869
0.08,23.290548173677188
0.081,23.245486474089738
0.082,23.201154480404746
0.083,23.15754441633076
0.084,23.1146473220993
0.085,23.07245448865822
0.086,23.030957759651486
0.087,22.990148945952363
0.088,22.95001974903927
0.089,22.910563391329863
0.09,22.871770402852263
0.091,22.83363445249858
0.092,22.796147565852404
0.093,22.75930158862297
0.094,22.723090165481636
0.095,22.68750606575401
0.096,22.65254107783846
0.097,22.61818929960468
0.098,22.584443430023647
0.099,22.551297019705856
0.1,22.51874235035796
0.101,22.48677419858052
0.102,22.45538463683259
0.103,22.424568320774398
0.104,22.39431896430846
0.105,22.364629230414028
0.106,22.335494422960046
0.107,22.30690709366027
0.108,22.27886294578306
0.109,22.25135434566966
0.11,22.224376278448588
0.111,22.197923376227457
