Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[2.9995952530181182, 2.026455692247407, 3.973949280705054, 2.999999878082833, 0.2873171423030376, 0.13371492147206862, 0.24292798399775448, 0.12949228331416812]",23.17117774365855,962,1550
