Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[1.9999998240613186, 3.51090663823796, 1.9977488066054794, 0.2734540767667905, 0.05975411354435092, 0.07962335494483738]",14.072038612069093,540,892
