Generations no drug,Generations drug,MM fraction
15,15,0.32974055635882105
15,16,0.32650643371653393
15,17,0.36110719086321985
15,18,0.4905326009204612
15,19,0.4927384590767892
15,20,0.4934393829945829
15,21,0.4940971421942418
16,2,0.4119263184748777
16,3,0.4023012352376737
16,4,0.39364372274127535
16,5,0.38573487644275756
16,6,0.3784739965251855
16,7,0.37178848424867394
16,8,0.3656176445350295
16,9,0.3599085315486231
16,10,0.3546144706968548
16,11,0.34969421886016966
16,12,0.3451112998976816
16,13,0.3408334176626757
16,14,0.3368318526182394
16,15,0.3330822616981316
16,16,0.32935906648134855
16,17,0.32998622244095455
16,18,0.487151125968794
16,19,0.49184637003727394
16,20,0.4925606492831519
16,21,0.49190482301690447
17,2,0.41307838981435985
17,3,0.4038721267566136
17,4,0.39554950621020496
17,5,0.38791213596689106
17,6,0.3808715204850149
17,7,0.37436425300213644
17,8,0.3683369820651492
17,9,0.3627427303284172
17,10,0.3575397037529054
17,11,0.3526906659782848
17,12,0.34816246058688277
17,13,0.34392555967375116
17,14,0.3399536264015961
17,15,0.3361692966583991
17,16,0.3325863305481604
17,17,0.3295674586315358
17,18,0.4770095920196351
17,19,0.4909891405625371
17,20,0.48444875400670584
17,21,0.49102285172200516
18,2,0.41411816913483374
18,3,0.4052966949047906
18,4,0.3972854438835276
18,5,0.38990347497702005
18,6,0.3830725961903882
18,7,0.3767372166648842
18,8,0.37085029592832597
18,9,0.3653700413625507
18,10,0.3602589423310313
18,11,0.35548331291746993
18,12,0.3510129473746486
18,13,0.34682078791089455
18,14,0.34287218443066714
18,15,0.3391489568337902
18,16,0.33561394406828393
18,17,0.3323058010305482
18,18,0.4012093259536399
18,19,0.4211667796338183
18,20,0.4822134102685944
18,21,0.490175133813528
19,2,0.4150612623106779
19,3,0.4065944005051787
19,4,0.3988731777689893
19,5,0.39173162087550634
19,6,0.3851002930570918
19,7,0.37893028405892265
19,8,0.3731800002458526
19,9,0.3678121689442665
19,10,0.362793049650899
19,11,0.35809210830450927
19,12,0.3536817807200829
19,13,0.34953526085563336
19,14,0.3456308108250207
19,15,0.34194410260597435
19,16,0.33844902183429637
19,17,0.3351349868436612
19,18,0.3431651151117718
19,19,0.41292598546431036
19,20,0.4794698229877646
19,21,0.48935747452747175
20,2,0.41592052049148176
20,3,0.4077814134501482
20,4,0.40033084034851835
20,5,0.39341576250528626
20,6,0.3869742277266921
20,7,0.3809630642153262
20,8,0.37534539866494515
20,9,0.3700879123016233
20,10,0.36516019194702193
20,11,0.36053450826079303
20,12,0.3561852997738306
20,13,0.35208984537549826
20,14,0.348226671170253
20,15,0.3445752755993011
20,16,0.34111454134967256
20,17,0.33814100301092537
20,18,0.3405390946335905
20,19,0.404937761025511
20,20,0.4759827570877295
20,21,0.4885656318902631
21,2,0.4167066203308408
21,3,0.40887127728113715
21,4,0.4016737344127253
21,5,0.394972208466353
21,6,0.3887111816723266
21,7,0.38285243430581467
21,8,0.37736319984941424
21,9,0.3722136296665423
21,10,0.36737625533947155
21,11,0.36282577748356754
21,12,0.3585391552000585
21,13,0.3544952058322074
21,14,0.3506744921558651
21,15,0.34705870192481675
21,16,0.34364210583873855
21,17,0.3405101766620624
21,18,0.34013074793721454
21,19,0.3968761550678413
21,20,0.4714934283261865
21,21,0.48779521615937943
