Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[1.0000050981591366, 1.7121367862325325, 2.752360599319136, 1.9999991382891387, 0.2540711898684235, 0.0451362261295852, 0.025957725625543784, 0.07442406399895438]",15.197994343402025,702,1110
