W IH strength,MMd GF IH duration,WMMd IH duration,Holiday duration,MM fraction
0.2,5.606874905142875,2.0014583821038725,3.0000000011758017,29.637982101018803
0.21000000000000002,5.53789901235017,2.000000010900919,3.0022347022296723,29.64737240722666
0.22,5.674856087064578,2.0000054198950856,3.0000064978196086,29.660587228998402
0.23,5.441717546580522,2.0000112420979885,3.0000003370876485,29.67010935621979
0.24000000000000002,5.401991111343073,2.0096932569047015,3.0000000091794776,29.68553022379616
0.25,4.929268759876599,2.07066310314004,3.0000203359511786,29.68971362261488
0.26,3.9720706571748665,2.000023953563283,3.0278788365966642,29.77230843812596
0.27,3.9719844011533105,2.0000345612223027,3.0279497862905753,29.770624153073953
0.28,3.9719237811533556,2.0000178301211395,3.0279484012566957,29.771902330527567
0.29000000000000004,3.994111152371855,2.0000355240001078,3.0058413057872446,29.76312592526638
0.30000000000000004,3.99401106291406,2.000008758216186,3.0059752133908364,29.77111480358621
0.31,3.963020787341069,2.000002818540203,3.0367244501756288,29.797537451489745
0.32,3.9999238777658173,2.0000052691831964,3.0000338496004053,29.792463961309217
0.33,3.9984727765379313,2.0014233331571045,3.000078750834825,29.809093445006198
0.34,3.9963150926304483,2.0001163760872833,3.0000193079702475,29.827765544407633
0.35,3.9963038650728633,2.000038350709497,3.003640432815857,29.84967678405728
0.36,3.998785514240165,2.000010702834607,3.001067856102101,29.872319553629815
0.37,3.9802757481778066,2.000001099576534,3.0195737994437906,29.903098313409977
0.38,3.971717417119569,2.0010486488155697,3.0000138957484017,29.928641105119844
0.39,3.9762652365953146,2.0000061275506456,3.000004688130967,29.958069211039692
