Generations no drug,Generations drug,MM number
2,2,26.60097467642
2,3,26.85767508302453
2,4,27.748279993926875
2,5,28.724342346738744
2,6,29.642349649753378
2,7,30.467635384617306
2,8,31.198730117250967
2,9,31.844124740468622
2,10,32.41451987467996
2,11,32.92021875159868
2,12,33.37034152328264
2,13,33.77269710475852
2,14,34.13388294271441
2,15,34.45944881097346
2,16,34.75406446198801
2,17,35.021668854454994
2,18,35.2655969180606
2,19,35.48868421074725
2,20,35.693352487731424
2,21,35.8816793897252
3,2,27.917886813265774
3,3,26.853802426822696
3,4,26.992660702645995
3,5,27.533907659372723
3,6,28.202001794584433
3,7,28.88942847111424
3,8,29.552413337507925
3,9,30.173856967511952
3,10,30.748470828988857
3,11,31.27631004838396
3,12,31.75979599831299
3,13,32.20229543893129
3,14,32.607431899622455
3,15,32.97875554738543
3,16,33.31959252638075
3,17,33.63298607406328
3,18,33.92168358975132
3,19,34.18814683203028
3,20,34.434572373036666
3,21,34.662916051513484
4,2,29.739611980315658
4,3,27.696003391841867
4,4,27.18790818048992
4,5,27.302837233855975
4,6,27.68843381635868
4,7,28.188955989745747
4,8,28.729887201712028
4,9,29.273997269000485
4,10,29.80247833563709
4,11,30.306109234570883
4,12,30.780833690065734
4,13,31.2254318659458
4,14,31.640244288812944
4,15,32.0264524365968
4,16,32.38566435783742
4,17,32.71967361135447
4,18,33.03031807440494
4,19,33.31939980145939
4,20,33.58863935493613
4,21,33.839652555176855
5,2,31.62237156681478
5,3,28.876505955792958
5,4,27.84782109486795
5,5,27.59081132459774
5,6,27.71140727678984
5,7,28.023003779678913
5,8,28.429587713267573
5,9,28.878932920208854
5,10,29.341619631026195
5,11,29.80079966916974
5,12,30.24685876440799
5,13,30.674480188419594
5,14,31.080957496125453
5,15,31.46519037429486
5,16,31.827069853379392
5,17,32.16709338680334
5,18,32.48611952271617
5,19,32.78520998240551
5,20,33.06552702183014
5,21,33.3282668787497
6,2,33.41846952926886
6,3,30.178643804396568
6,4,28.741623924097535
6,5,28.173281644422914
6,6,28.06050464176901
6,7,28.197858465388798
6,8,28.47464379186337
6,9,28.827681085606674
6,10,29.219414846386805
6,11,29.62691398145295
6,12,30.035976468949286
6,13,30.437797798551305
6,14,30.82700271091424
6,15,31.20043887543854
6,16,31.55641439789862
6,17,31.89420340550388
6,18,32.2137185689545
6,19,32.51529072293237
6,20,32.799518429995985
6,21,33.06716463943252
7,2,35.080487748528164
7,3,31.50059941755386
7,4,29.748241535460192
7,5,28.9246685073516
7,6,28.612405365828828
7,7,28.595607253416116
7,8,28.75388853430571
7,9,29.01621096647748
7,10,29.338862746863985
7,11,29.694124180622207
7,12,30.064064236073083
7,13,30.436964705452517
7,14,30.80516635847443
7,15,31.163722368023983
7,16,31.509529334406114
7,17,31.84075090883334
7,18,32.15642711251327
7,19,32.45620426054083
7,20,32.740145678422586
7,21,33.008597353849424
8,2,36.599178148513815
8,3,32.7926640644184
8,4,30.800222889959315
8,5,29.770358272192116
8,6,29.290605538123604
8,7,29.140613448242902
8,8,29.19399975711485
8,9,29.374235927302237
8,10,29.63301618223134
8,11,29.938886634248405
8,12,30.27091000257649
8,13,30.61495507651187
8,14,30.96142787692202
8,15,31.303831512261667
8,16,31.637822466020122
8,17,31.960574236776214
8,18,32.27033850862014
8,19,32.566136316198175
8,20,32.84753717465712
8,21,33.114499171482045
9,2,37.98025720181127
9,3,34.03087520255589
9,4,31.858697005500957
9,5,30.664182834615737
9,6,30.045682805024946
9,7,29.782451867503674
9,8,29.744839086665824
9,9,29.852643148544548
9,10,30.05419805338685
9,11,30.31516942280934
9,12,30.6122129722701
9,13,30.929209940945608
9,14,31.254935879184764
9,15,31.58156275622572
9,16,31.90366511771422
9,17,32.21754083170846
9,18,32.52073676173358
9,19,32.81170930037381
9,20,33.0895790184622
9,21,33.35394954938496
10,2,39.23491630861566
10,3,35.20466638634071
10,4,32.90096994830011
10,5,31.57681569619073
10,6,30.84477161389604
10,7,30.48652327951845
10,8,30.37116086680496
10,9,30.416206561765964
10,10,30.567610473753934
10,11,30.788848997169435
10,12,31.054666372962274
10,13,31.34731464972214
10,14,31.65420044092834
10,15,31.966356204909257
10,16,32.27741570895701
10,17,32.5829058378547
10,18,32.87974578272836
10,19,33.16588592208853
10,20,33.44004126611803
10,21,33.70149401792616
11,2,40.375772870493684
11,3,36.31063619608134
11,4,33.913900238575025
11,5,32.48935070852942
11,6,31.665572214861555
11,7,31.228574687441697
11,8,31.047658443778285
11,9,31.03914009342096
11,10,31.147359150779046
11,11,31.33416322434296
11,12,31.572794896233734
11,13,31.84417930187435
11,14,32.134577579037156
11,15,32.434049369275826
11,16,32.735411657594824
11,17,33.033514176328474
11,18,33.32471897986696
11,19,33.606523561577255
11,20,33.87727829256261
11,21,34.13597539012063
12,2,41.4151457703574
12,3,37.34923850976615
12,4,34.890155489513205
12,5,33.38954889675411
12,6,32.49275870884742
12,7,31.991341313703245
12,8,31.75586797113599
12,9,31.702267119615417
12,10,31.77387941850458
12,11,31.931378978895065
12,12,32.146846630219585
12,13,32.40013481158224
12,14,32.6765506844729
12,15,32.96532541311848
12,16,33.258569142462896
12,17,33.55053644261563
12,18,33.83709636601813
12,19,34.11534171423561
12,20,34.38329559116347
12,21,34.63968905702954
13,2,42.3643686066016
13,3,38.32296108839706
13,4,35.82600428021859
13,5,34.26954612645935
13,6,33.3157315166414
13,7,32.76240495244429
13,8,32.48215899942596
13,9,32.391153751795706
13,10,32.43221382619905
13,11,32.56520977023684
13,12,32.76134239110064
13,13,32.999606400510814
13,14,33.26451912801002
13,15,33.54460871157331
