Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[3.3228857138781294, 3.0000009228129274, 4.677107767450266, 3.0000000191528495, 0.35561695975795166, 0.01624995494096622]",23.549182513568933,581,977
