Generation,nOC,nOB,nMMd,nMMr,total nMM
0.0,20.0,30.0,20.0,5.0,25.0
0.5084745762711864,31.762604237543837,29.194300099864368,22.819823050935067,5.149744434793866,27.969567485728934
1.0169491525423728,41.189392812001564,28.43937795925831,26.88312314896752,5.340330346484261,32.22345349545178
1.5254237288135593,49.66537934118576,27.715792515674927,32.061745356092004,5.539291923949635,37.60103728004164
2.0338983050847457,57.93015756315198,27.015514569400526,38.36622858034955,5.731935746876484,44.09816432722603
2.542372881355932,66.38508415773404,26.33502787514634,45.87054141152,5.9114009255152755,51.781942337035275
3.0508474576271185,75.24812058024732,25.672737973953268,54.683716213877254,6.07454136862527,60.75825758250252
3.559322033898305,84.6350847961383,25.027883785712614,64.93625458153372,6.220058531595872,71.15631311312958
4.067796610169491,94.60310926602526,24.400060847355277,76.77242717731106,6.347619351141805,83.12004652845286
4.576271186440678,105.1741772303009,23.789008945143426,90.34525677384212,6.457425453750973,96.8026822275931
5.084745762711864,116.34804326167401,23.19451733981256,105.81280265897271,6.549993799608193,112.3627964585809
5.59322033898305,128.10947496946144,22.616383169354883,123.33509049712505,6.626038371703601,129.96112886882867
6.101694915254237,140.4324651318097,22.05439407701024,143.07136535687278,6.686401310308928,149.7577666671817
6.610169491525424,153.2828339874833,21.508321909851755,165.1775166941175,6.732009221102197,171.9095259152197
7.11864406779661,166.6199924907036,20.977921400487126,189.8036141643433,6.763842979374071,196.56745714371735
7.627118644067796,180.39826815200178,20.46293104661307,217.0915458392006,6.782915438344783,223.87446127754538
8.135593220338983,194.5680142147058,19.963074863956344,247.17277526899088,6.790254154401408,253.96302942339227
8.64406779661017,209.07660482875747,19.478064420664783,280.16625046322724,6.786887641420468,286.95313810464773
9.152542372881356,223.86936963953326,19.007600875470192,316.1765010058378,6.77383429147363,322.9503352973114
9.661016949152541,238.89048620742523,18.551376900816628,355.2919619302588,6.752093427234468,362.0440553574933
10.169491525423728,254.08383384754978,18.109078445436825,397.58355783217115,6.722638099954511,404.30619593212566
10.677966101694915,269.39380294365793,17.680386325501242,443.1035772546864,6.686409358884395,449.7899866135708
11.1864406779661,284.7660523676764,17.264977648658288,491.88485734082127,6.644311756053692,498.52916909687497
