Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[0.8036440933863576, 3.2914719138827877, 3.9999940177703053, 2.905683449287781, 0.5999999999999468, 0.05366859453899636, 0.33156780664293506, 0.08043185606667191]",22.20228159127671,998,1600
