GF IH strength,MMd GF IH duration,WMMd IH duration,Holiday duration,MM fraction
0.08,3.000006879889254,5.000065885152763,3.029851018697345,29.84349453169256
0.09,3.0000424324205577,5.00010786026537,3.095644952554776,29.847414238293847
0.1,3.4340914805222242,5.000001467855562,3.0002124083050887,29.840579011065724
0.11,3.000204848914467,2.999425168549254,3.000001889017734,30.12533394212826
0.12,3.000403114073965,3.000310080753236,2.999284292869671,29.809934678602346
0.13,3.000051292489926,2.9987398840074952,3.0000237805888235,30.02508542916656
0.14,3.0000565763524154,2.9996776677332093,3.000003599166116,29.985424549712253
0.15000000000000002,3.056036640242192,2.9439431472744904,3.0000106189055504,29.96679052722451
0.16,3.05601248388502,2.943956762381144,3.0000298961305063,29.938482176070067
0.16999999999999998,3.0560150747752184,2.943943222800552,3.0000415831245,29.916071200244634
0.18,3.0560150747752184,2.943943222800552,3.0000415831245,29.899129658605954
0.19,3.000004320694937,2.989219254258387,3.00102699066969,29.87991242060685
0.2,3.0007460704117914,2.9991001831240736,3.000020497205144,29.871731801510098
0.21000000000000002,3.0007459998854467,2.999105742307634,3.000009820772438,29.869525003299337
0.22000000000000003,3.0007459998854467,2.999105742307634,3.000009820772438,29.871191265734872
