Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[2.63720633959505, 4.998105944319203, 3.9999998796180414, 2.364693446218834, 0.33325112038821214, 0.05893010692586245]",23.372729243896945,533,910
