W IH strength,MMd GF IH duration,WMMd IH duration,Holiday duration,MM fraction
0.2,5.572618106941466,2.0001327698319544,3.0000000077854683,29.585914558299965
0.21000000000000002,5.504349685647345,2.0015722179631847,3.0000000000395195,29.601422439748355
0.22,5.436817192230819,2.000000100589297,3.000000025737373,29.618597703365133
0.23,4.924111744307039,2.075796728082641,3.0000153613164073,29.626263189756052
0.24000000000000002,4.973440945978695,2.0000142620753705,3.0265314685438307,29.63636419787527
0.25,4.941552026264221,2.0000367491332707,3.058336993582288,29.660606585970854
0.26,3.9719844011533105,2.0000345612223027,3.0279497862905753,29.717420098115866
0.27,3.9719237811533556,2.0000178301211395,3.0279484012566957,29.72409047066889
0.28,3.99401106291406,2.000008758216186,3.0059752133908364,29.72295753495684
0.29000000000000004,3.963424749116429,2.000000163839961,3.036479922021316,29.751448323044247
0.30000000000000004,3.96321816993523,2.0000161682793207,3.036731876992114,29.767585545931258
0.31,3.9984727765379313,2.0014233331571045,3.000078750834825,29.773351222336828
0.32,3.9964050380356095,2.000001224580103,3.003576359303292,29.797641194426337
0.33,3.996395303895512,2.000000011251026,3.003562637996178,29.823985189388253
0.34,3.9971776809086474,2.0000034966290823,3.0028071965301137,29.852937059737673
0.35,3.9802203215554774,2.0000198081628255,3.019748050208878,29.888136560217497
0.36,3.9756866997470226,2.00000295524634,3.000038052072341,29.920662893844113
0.37,3.968363060974437,2.000005150691983,3.031615373833638,29.959853572523997
0.38,3.9822593082613897,2.0000002096746727,3.000043077881492,29.996624325289186
0.39,3.9978013619508346,2.00001484504451,3.000008755825821,30.037734189889413
