GF IH strength,MMd GF IH duration,WMMd IH duration,Holiday duration,MM fraction
0.08,3.550560180074397,2.4485800530750836,3.0008596796539413,30.35606714096664
0.09,3.725753579367933,2.2340451278418363,3.040201290578856,30.332830822392047
0.1,3.6512457817863817,2.331577638978633,3.0000103466633625,30.183599240535493
0.11,3.9771807133658585,2.0048855550212155,3.017931949342147,30.122261124623023
0.12,3.9826539181014455,2.0000812140557827,3.017261324580166,30.029956329624813
0.13,3.9999985745477664,2.8357866163568652,1.1642724325695752,28.241793926114767
0.14,3.9673144174336397,2.0000079761173284,3.0000003440497043,29.869381609000037
0.15000000000000002,3.979897371494049,2.0000063599236864,3.0000017679921505,29.804655017865464
0.16,3.986848504548787,2.013136428797182,3.000003284188425,29.74898602014366
0.16999999999999998,3.986848504548787,2.013136428797182,3.000003284188425,29.70862841091933
0.18,3.9863328156297784,2.0134327428799597,3.0000173718491085,29.67644666837353
0.19,3.9863328156297784,2.0134327428799597,3.0000173718491085,29.651442041912922
0.2,3.9998442321827925,2.0000904839993856,3.0000126544452854,29.627526514114308
0.21000000000000002,3.972044956621554,2.000053308113671,3.0279008189209,29.647416075266005
0.22000000000000003,3.9725791243020216,2.0000144734727368,3.0273672578008277,29.638913963711943
