Optimised parameters,Optimal MM nr,nr iterations,nr evaluations
"[1.7592198358592097, 2.8952440598192517, 1.9999993734810375, 0.08099088028399981, 0.4595596007325381, 0.06271816306667577]",14.089456575376477,537,871
